BKG_HTLSEQ,BKG_CITYCD,GMV,GR,GRASP,ATTRIBUTE_VALUE,GR_Bucket,IHM_Bucket,DND_Bucket,APPONLY_Bucket,INDIAIP_Bucket,SDND_Bucket,New_GR,New_IHM,New_APPONLY,New_INDIAIP,New_SDND
4190725563791311,HC200802201459216478,434870.08,102757.68,23.63,"INTL_METADND,INTL_ALL,INTL_RPC,IH5STAR,IHM13,INTL_DRMS,INTL_HPA4,INTL_TRIP4,INTL_TVG4,INTL_EBLACK4,INTL_DND,INTL_BDND,INTL_SDND8,INTL_GR_high4,INTL_APPONLY8,INTL_INDIAIP8",[],['IHM8'],['INTL_DND'],[],[],['INTL_SDND8'],INTL_GR_high4,IHM13,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
4190725563791312,HC200802201459216478,14364.02,2926.62,20.37,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH4STAR10K,IHM10,INTL_DRMS,INTL_Zero_3K,INTL_SDNDD,INTL_EBLACK10,INTL_MMTF,INTL_ZERO_3K,INTL_MB,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791322,HC200802201459216478,11677.88,529.06,4.53,"INTL_ALL,IHM1,IH3STAR,INTL_DRMS,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK10,INTL_MMTF,INTL_GR_6",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_6,IHM1, , ,INTL_SDNDD
4190725563791324,HC200802201459216478,272139.76,45631.89,16.77,"INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH4STAR10K,IHM8,INTL_DRMS,INTL_SDNDD,INTL_EBLACK11,INTL_MB1,INTL_GR_high4",[],['IHM6'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM8, , ,INTL_SDNDD
4190725563791344,HC200802201459216478,158653.44,23112.56,14.57,"INTL_METADND,INTL_ALL,INTL_DRMS,INTL_TAC20,INTL_TAC17,INTL_3K_6K,IH4STAR10K,IHM7,INTL_HPA4,INTL_TRIP4,INTL_TVG4,INTL_EBLACK4,INTL_DND,INTL_BDND,INTL_SDND6,INTL_GR_high2,INTL_APPONLY6,INTL_INDIAIP6",[],['IHM4'],['INTL_DND'],[],[],['INTL_SDND4'],INTL_GR_high2,IHM7,INTL_APPONLY6,INTL_INDIAIP6,INTL_SDND6
4190725563791350,HC200802201459216478,215717.84,29897.18,13.86,"INTL_METADND,INTL_ALL,INTL_EXPORC,INTL_GR_high2,INTL_MARSTAR_DND,INTL_6K_9K,IH5STAR,INTL_DND,INTL_SDND6,INTL_HPA1,INTL_TVG1,INTL_TRIP1,INTL_EBLACK11,INTL_BDND,IHM6,INTL_APPONLY6,INTL_INDIAIP6",['INTL_GR_12'],[],['INTL_DND'],[],[],['INTL_SDND1'],INTL_GR_high2,IHM6,INTL_APPONLY6,INTL_INDIAIP6,INTL_SDND6
4190725563791356,HC200802201459216478,130373.49,19006.68,14.58,"INTL_METADND,INTL_ALL,IH5STAR,IHM7,INTL_LOWINTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_SDNDD,INTL_EBLACK8INTL_HPA5,INTL_GR_high2",[],['IHM9'],[],[],[],['INTL_SDNDD'],INTL_GR_high2,IHM7, , ,INTL_SDNDD
4190725563791363,HC200802201459216478,13574.94,2568.94,18.92,"INTL_ALL,INTL_HPA5,INTL_RDND,IH2STAR,IHM9,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_SDNDD,INTL_EBLACK4,INTL_MMTF,INTL_ZERO_3K,INTL_MB1,INTL_GR_high4",[],['IHM7'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM9, , ,INTL_SDNDD
4190725563791365,HC200802201459216478,160050.44,20744.66,12.96,"INTL_METADND,INTL_DND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH4STAR10K,IHM6,INTL_DRMS,INTL_INDIAIP5,INTL_APPONLY5,INTL_EBLACK4,INTL_BDND,INTL_MB,INTL_MB1,INTL_GR_high,INTL_SDND5",[],['IHM5'],['INTL_DND'],['INTL_APPONLY4'],['INTL_INDIAIP4'],[],INTL_GR_high,IHM6,INTL_APPONLY5,INTL_INDIAIP5,INTL_SDND5
4190725563791368,HC200802201459216478,194256.25,23354.9,12.02,"INTL_METADND,INTL_ALL,INTL_DND,INTL_APPONLY4,INTL_RPC,IH4STAR,IHM5,INTL_DRMS,INTL_ACCOR,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_INDIAIP4,INTL_EBLACK4,INTL_BDND,INTL_GR_21,INTL_SDND4",[],['IHM3'],['INTL_DND'],['INTL_APPONLY3'],['INTL_INDIAIP3'],[],INTL_GR_21,IHM5,INTL_APPONLY4,INTL_INDIAIP4,INTL_SDND4
4190725563791386,HC200802201459216478,7518.42,509.72,6.78,"INTL_METADND,INTL_ALL,INTL_LEISURE,INTL_APPFESTPROMOTE,INTL_AP_MU_PDND,INTL_AP_PDND,INTL_RDND,INTL_GR_8,IH2STAR,INTL_HPA3,INTL_TVG3,INTL_TRIP3,IHM3",['INTL_GR_21'],[],[],[],[],[],INTL_GR_8,IHM3, , , 
4190725563791396,HC200802201459216478,10256.7,2084.61,20.32,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH2STAR,IHM10,INTL_DRMS,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK8,INTL_MMTF,INTL_GR_high4",[],['IHM10'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791406,HC200802201459216478,22894.05,5515.13,24.09,"INTL_METADND,INTL_ALL,INTL_RDND,IHM13,IH2STAR,INTL_DRMS,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK11,INTL_MMTF,INTL_GR_high4",[],['IHM10'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM13, , ,INTL_SDNDD
4190725563791408,HC200802201459216478,38792.68,5237.54,13.5,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_RDND,IH3STAR,IHM6,INTL_DRMS,INTL_Zero_3K,INTL_SDNDD,INTL_EBLACK5,INTL_MMTF,INTL_ZERO_3K,INTL_MB,INTL_GR_high",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high,IHM6, , ,INTL_SDNDD
4190725563791410,HC200802201459216478,155026.11,34045.86,21.96,"INTL_METADND,INTL_ALL,IH4STAR,IHM12,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_SF,INTL_SDNDD,INTL_EBLACK12,INTL_3K_5K,INTL_MB,INTL_GR_high4",[],['IHM10'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM12, , ,INTL_SDNDD
4190725563791412,HC200802201459216478,28374.76,4667.88,16.45,"INTL_METADND,INTL_ALL,INTL_RDND,INTL_GR_high3,IH3STAR,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_SDND7,INTL_EBLACK7,INTL_DND,INTL_BDND,INTL_PDND,INTL_MMTF,INTL_ZERO_3K,IHM8,INTL_APPONLY7,INTL_INDIAIP7",['INTL_GR_high2'],[],['INTL_DND'],[],[],['INTL_SDND6'],INTL_GR_high3,IHM8,INTL_APPONLY7,INTL_INDIAIP7,INTL_SDND7
4190725563791420,HC200802201459216478,83015.24,14178.3,17.08,"INTL_METADND,INTL_ALL,IH4STAR10K,IHM8,INTL_HPA3,INTL_TVG3,INTL_TRIP3,INTL_DRMS,INTL_SF,INTL_SDNDD,INTL_EBLACK9,INTL_3K_5K,INTL_GR_high4",[],['IHM10'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM8, , ,INTL_SDNDD
4190725563791438,HC200802201459216478,88015.97,15395.14,17.49,"INTL_METADND,INTL_ALL,INTL_DND,INTL_GR_high4,INTL_9KPlus,IH5STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDND8,INTL_EBLACK10,INTL_BDND,IHM9,INTL_APPONLY8,INTL_INDIAIP8",['INTL_GR_high'],[],['INTL_DND'],[],[],['INTL_SDND7'],INTL_GR_high4,IHM9,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
4190725563791440,HC200802201459216478,98348.05,20763.63,21.11,"INTL_METADND,INTL_ALL,IH5STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_SDNDD,INTL_EBLACK11,IHM10,INTL_GR_high4",[],['IHM6'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791448,HC200802201459216478,20086.25,3267.34,16.27,"INTL_METADND,INTL_ALL,IH2STAR,IHM8,INTL_DRMS,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_SDNDD,INTL_EBLACK9,INTL_MMTF,INTL_ZERO_3K,INTL_MB1,INTL_GR_high3",[],['IHM5'],[],[],[],['INTL_SDNDD'],INTL_GR_high3,IHM8, , ,INTL_SDNDD
4190725563791454,HC200802201459216478,28590.01,7147.46,25.0,"INTL_METADND,INTL_ALL,IHM14,INTL_DRMS,INTL_HPA5,INTL_TRIP1,INTL_TVG1,INTL_SDNDD,INTL_EBLACK7,INTL_GR_high4",[],['IHM5'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM14, , ,INTL_SDNDD
4190725563791456,HC200802201459216478,191572.06,17124.67,8.94,"INTL_METADND,INTL_ALL,INTL_OPTI_STOP,INTL_GR_15,INTL_9KPlus,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_SDNDND,IHM3",['INTL_GR_6'],[],[],[],[],['INTL_SDNDND'],INTL_GR_15,IHM3, , ,INTL_SDNDND
4190725563791464,HC200802201459216478,3131186.47,786067.62,25.1,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH4STAR,IHM14,INTL_DRMS,INTL_SDNDD,INTL_EBLACK11,INTL_TOP200,INTL_GR_high4",[],['IHM13'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM14, , ,INTL_SDNDD
4190725563791468,HC200802201459216478,221340.12,44186.96,19.96,"INTL_METADND,INTL_ALL,IH4STAR10K,IHM10,INTL_DRMS,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_SDNDD,INTL_EBLACK8,INTL_3K_5K,INTL_GR_high4",[],['IHM9'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791470,HC200802201459216478,206032.0,40658.59,19.73,"INTL_METADND,INTL_ALL,INTL_RDND,IH3STAR,IHM10,INTL_DRMS,INTL_Zero_3K,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_SDNDD,INTL_EBLACK7,INTL_MMTF,INTL_ZERO_3K,INTL_MB,INTL_MB1,INTL_GR_high4",[],['IHM7'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791484,HC200802201459216478,148439.69,19692.56,13.27,"INTL_METADND,INTL_ALL,INTL_DND,INTL_APPONLY5,INTL_ACCOR,IH4STAR,IHM6,INTL_DRMS,INTL_GR_high,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_BDND,INTL_PDND,INTL_INDIAIP5,Y,INTL_BDND,INTL_EBLACK4,INTL_SDND5",['INTL_GR_8'],['IHM3'],['INTL_DND'],['INTL_APPONLY3'],['INTL_INDIAIP3'],[],INTL_GR_high,IHM6,INTL_APPONLY5,INTL_INDIAIP5,INTL_SDND5
4190725563791486,HC200802201459216478,41621.01,9109.4,21.89,"INTL_METADND,INTL_ALL,IH4STAR10K,IHM12,INTL_DRMS,INTL_SF,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_SDNDD,INTL_EBLACK9,INTL_3K_5K,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM12, , ,INTL_SDNDD
4190725563791492,HC200802201459216478,5022.52,1032.15,20.55,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH3STAR,IHM10,INTL_DRMS,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK11,INTL_MMTF,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791508,HC200802201459216478,14504.77,2457.7,16.94,"INTL_METADND,INTL_ALL,IHM8,IH3STAR,INTL_DRMS,INTL_HPA4,INTL_TRIP4,INTL_TVG4,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK9,INTL_MMTF,INTL_MB1,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM8, , ,INTL_SDNDD
4190725563791528,HC200802201459216478,32041.99,6764.85,21.11,"INTL_METADND,INTL_ALL,IHM10,IH4STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_DRMS,INTL_SDNDD,INTL_EBLACK10,INTL_GR_high4",[],['IHM7'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791530,HC200802201459216478,11014.29,1922.58,17.46,"INTL_METADND,INTL_ALL,INTL_LEISURE,INTL_ID_MY_SG_TH,INTL_APPFESTDND,INTL_MONSOONLOW,INTL_TA3,INTL_GR_high4,IH4STAR,INTL_SDND15,INTL_3K_5K,INTL_HPA4,INTL_TVG4,INTL_TRIP4,IHM9",['INTL_GR_high'],[],[],[],[],['INTL_SDND15'],INTL_GR_high4,IHM9, , ,INTL_SDND15
4190725563791532,HC200802201459216478,46702.26,7020.06,15.03,"INTL_METADND,INTL_ALL,INTL_LEISURE,INTL_ID_MY_SG_TH,INTL_GR_high2,IH3STAR,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_ZERO_3K,INTL_MMTF,INTL_SDNDND,IHM7",['INTL_GR_high'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high2,IHM7, , ,INTL_SDNDND
4190725563791534,HC200802201459216478,13714.25,1165.04,8.5,"INTL_METADND,INTL_ALL,INTL_DND,INTL_APPONLY2,IH4STAR,IHM3,INTL_DRMS,INTL_ACCOR,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_INDIAIP2,INTL_EBLACK4,INTL_BDND,INTL_GR_15,INTL_SDND2",[],['IHM3'],['INTL_DND'],['INTL_APPONLY2'],['INTL_INDIAIP2'],[],INTL_GR_15,IHM3,INTL_APPONLY2,INTL_INDIAIP2,INTL_SDND2
4190725563791538,HC200802201459216478,74067.16,14289.63,19.29,"INTL_METADND,INTL_ALL,IHM10,IH4STAR,INTL_DRMS,INTL_HPA3,INTL_TRIP2,INTL_TVG2,INTL_SDNDD,INTL_EBLACK11,INTL_GR_high4",[],['IHM9'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791540,HC200802201459216478,13599.37,2317.9,17.04,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH3STAR,IHM8,INTL_DRMS,INTL_ZERO_3K,INTL_EBLACK9,INTL_MMTF,INTL_SDNDD,INTL_MB1,INTL_GR_high4",[],['IHM7'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM8, , ,INTL_SDNDD
4190725563791556,HC200802201459216478,26351.15,4678.52,17.75,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH3STAR,IHM9,INTL_DRMS,INTL_ORC,INTL_ACCO,INTL_Zero_3K,INTL_SDNDD,INTL_EBLACK9,INTL_MMTF,INTL_ZERO_3K,INTL_MB1,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM9, , ,INTL_SDNDD
4190725563791566,HC200802201459216478,11465.67,2013.45,17.56,"INTL_METADND,INTL_ALL,IHM9,IH3STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_SDNDD,INTL_EBLACK11,INTL_3K_5K,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM9, , ,INTL_SDNDD
4190725563791572,HC200802201459216478,6101.91,1021.15,16.73,"INTL_METADND,INTL_ALL,INTL_HPA2,INTL_TRIP2,INTL_TVG2,IH3STAR,INTL_GR_high4,INTL_3K_5K,INTL_SDNDND,IHM8",['INTL_GR_high'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high4,IHM8, , ,INTL_SDNDND
4190725563791578,HC200802201459216478,947911.96,195459.58,20.62,"INTL_METADND,INTL_DND,INTL_INDIAIP8,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH5STAR,IHM10,INTL_HIGH,INTL_DRMS,INTL_SDND8,INTL_EBLACK12,INTL_GR_high4,INTL_APPONLY8",[],['IHM15'],['INTL_DND'],[],['INTL_INDIAIP4'],['INTL_SDND8'],INTL_GR_high4,IHM10,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
4190725563791584,HC200802201459216478,59831.45,10841.67,18.12,"INTL_METADND,INTL_ALL,INTL_HPA2,INTL_TRIP2,INTL_TVG2,IH3STAR,IHM9,INTL_LOWC,INTL_DRMS,INTL_SDNDD,INTL_EBLACK3,INTL_MMTF,INTL_ZERO_3K,INTL_GR_high4",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM9, , ,INTL_SDNDD
4190725563791592,HC200802201459216478,185651.24,16594.89,8.94,"INTL_ALL,INTL_GR_15,IH3STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_SDNDND,INTL_EBLACK4,IHM3",['INTL_GR_15'],[],[],[],[],['INTL_SDNDND'],INTL_GR_15,IHM3, , ,INTL_SDNDND
4190725563791600,HC200802201459216478,14724.46,2492.5,16.93,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH3STAR,IHM8,INTL_DRMS,INTL_Zero_3K,INTL_SDNDD,INTL_EBLACK11,INTL_MMTF,INTL_ZERO_3K,INTL_MB1,INTL_GR_high4",[],['IHM4'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM8, , ,INTL_SDNDD
4190725563791604,HC200802201459216478,96432.7,15498.62,16.07,"INTL_ALL,INTL_HPA4,INTL_TRIP4,INTL_TVG4,IH3STAR,IHM8,INTL_DRMS,INTL_Zero_3K,INTL_SDNDD,INTL_EBLACK8,INTL_MMTF,INTL_ZERO_3K,INTL_GR_high3",[],['IHM12'],[],[],[],['INTL_SDNDD'],INTL_GR_high3,IHM8, , ,INTL_SDNDD
4190725563791610,HC200802201459216478,10386.94,1097.26,10.56,"INTL_METADND,INTL_ALL,INTL_MONSOONROW,INTL_OPTI_WOW,INTL_GR_18,INTL_HPA4,INTL_TRIP4,INTL_TVG4,INTL_Zero_3K,INTL_Zero_3K_15,IH3STAR,INTL_MMTF,INTL_SDNDND,IHM5",['INTL_GR_15'],[],[],[],[],['INTL_SDNDND'],INTL_GR_18,IHM5, , ,INTL_SDNDND
4190725563791622,HC200802201459216478,25235.5,5037.88,19.96,"INTL_METADND,INTL_ALL,IHM10,IH4STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_Zero_3K,INTL_SDNDD,INTL_EBLACK3,INTL_MMTF,INTL_ZERO_3K,INTL_MB1,INTL_GR_high4",[],['IHM3'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791624,HC200802201459216478,295691.17,51266.75,17.34,"INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH3STAR,IHM8,INTL_DRMS,INTL_SDNDD,INTL_EBLACK10,INTL_MMTF,INTL_3K_5K,INTL_GR_high4",[],['IHM13'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM8, , ,INTL_SDNDD
4190725563791630,HC200802201459216478,13377.81,1901.85,14.22,"INTL_METADND,INTL_ALL,IH3STAR,IHM7,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_ZERO_3K,INTL_SDND6,INTL_EBLACK11,INTL_DND,INTL_BDND,INTL_PDND,INTL_GR_high2,INTL_APPONLY6,INTL_INDIAIP6",[],['IHM12'],['INTL_DND'],[],[],['INTL_SDND6'],INTL_GR_high2,IHM7,INTL_APPONLY6,INTL_INDIAIP6,INTL_SDND6
4190725563791632,HC200802201459216478,22215.06,2842.23,12.79,"INTL_METADND,INTL_ALL,INTL_GR_high,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_3K_6K,IH3STAR,INTL_3K_5K,INTL_SDNDND,IHM6",['INTL_GR_15'],[],[],[],[],['INTL_SDNDND'],INTL_GR_high,IHM6, , ,INTL_SDNDND
4190725563791640,HC200802201459216478,334146.93,68097.28,20.38,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH4STAR10K,IHM10,INTL_DRMS,INTL_SF,INTL_SDNDD,INTL_MMTF,INTL_EBLACK9,INTL_3K_5K,INTL_GR_high4",[],['IHM13'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791642,HC200802201459216478,10169.62,2066.92,20.32,"INTL_METADND,INTL_ALL,INTL_HPA2,INTL_TRIP2,INTL_TVG2,IH3STAR,IHM10,INTL_DRMS,INTL_SDNDD,INTL_ZERO_3K,INTL_EBLACK11,INTL_MMTF,INTL_GR_high4",[],['IHM10'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791648,HC200802201459216478,11160.88,2532.2,22.69,"INTL_METADND,INTL_ALL,INTL_HPA4,INTL_TRIP5,INTL_TVG5,IHM13,IH3STAR,INTL_DRMS,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK9,INTL_MMTF,INTL_GR_high4",[],['IHM12'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM13, , ,INTL_SDNDD
4190725563791654,HC200802201459216478,30073.13,4892.0,16.27,"INTL_ALL,IH3STAR,IHM8,INTL_HPA3,INTL_TVG4,INTL_TRIP4,INTL_DRMS,INTL_SF,INTL_SDNDD,INTL_EBLACK4,INTL_GR_high3",[],['IHM8'],[],[],[],['INTL_SDNDD'],INTL_GR_high3,IHM8, , ,INTL_SDNDD
4190725563791656,HC200802201459216478,204537.84,58158.28,28.43,"INTL_METADND,INTL_ALL,IHM16,IH4STAR,INTL_HPA5,INTL_TVG5,INTL_TRIP5,INTL_DRMS,INTL_ORC,INTL_SDNDD,INTL_EBLACK10,INTL_GR_high4",[],['IHM5'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM16, , ,INTL_SDNDD
4190725563791662,HC200802201459216478,165010.48,33986.12,20.6,"INTL_METADND,INTL_ALL,IH4STAR10K,IHM10,INTL_LOWC,INTL_DRMS,INTL_SF,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_SDNDD,INTL_EBLACK6,INTL_3K_5K,INTL_GR_high4",[],['IHM9'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791664,HC200802201459216478,51248.55,11717.65,22.86,"INTL_METADND,INTL_ALL,INTL_HPA4,INTL_TRIP4,INTL_TVG4,IH4STAR10K,IHM13,INTL_DRMS,INTL_SDNDD,INTL_EBLACK10,INTL_GR_high4",[],['IHM10'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM13, , ,INTL_SDNDD
4190725563791668,HC200802201459216478,41223.09,9345.68,22.67,"INTL_METADND,INTL_ALL,INTL_HPA5,INTL_TRIP5,INTL_TVG5,IH4STAR10K,IHM13,INTL_DRMS,INTL_SDNDD,INTL_EBLACK6,INTL_3K_5K,INTL_GR_high4",[],['IHM7'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM13, , ,INTL_SDNDD
4190725563791672,HC200802201459216478,12802.95,2315.12,18.08,"INTL_METADND,INTL_ALL,IH3STAR,IHM9,INTL_HPA4,INTL_TVG4,INTL_TRIP4,INTL_DRMS,INTL_ZERO_3K,INTL_SDNDD,INTL_EBLACK10,INTL_MMTF,INTL_GR_high4",[],['IHM3'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM9, , ,INTL_SDNDD
4190725563791678,HC200802201459216478,229007.78,53615.93,23.41,"INTL_METADND,INTL_ALL,IH4STAR10K,IHM13,INTL_DRMS,INTL_Zero_3K,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_SDNDD,INTL_EBLACK10,INTL_MMTF,INTL_ZERO_3K,INTL_GR_high4",[],['IHM15'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM13, , ,INTL_SDNDD
4190725563791680,HC200802201459216478,30517.21,5033.61,16.49,"INTL_METADND,INTL_ALL,IHM8,IH3STAR,INTL_HPA1,INTL_TVG4,INTL_TRIP4,INTL_DRMS,INTL_SDNDD,INTL_EBLACK11,INTL_GR_high3",[],['IHM9'],[],[],[],['INTL_SDNDD'],INTL_GR_high3,IHM8, , ,INTL_SDNDD
4190725563791684,HC200802201459216478,67329.71,11872.59,17.63,"INTL_METADND,INTL_ALL,INTL_DRMS,INTL_APPONLY8,INTL_ACCOR,INTL_GR_high4,IH5STAR,INTL_ORC,INTL_DND,IHM9,INTL_HPA2,INTL_TRIP2,INTL_TVG2,INTL_INDIAIP8,INTL_EBLACK4,INTL_BDND,INTL_MB,INTL_SDND8",['INTL_GR_12'],['IHM3'],['INTL_DND'],['INTL_APPONLY'],['INTL_INDIAIP1'],[],INTL_GR_high4,IHM9,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
4190725563791690,HC200802201459216478,31587.88,6420.36,20.33,"INTL_METADND,INTL_ALL,INTL_HPA4,INTL_TRIP4,INTL_TVG4,IHM10,IH4STAR,INTL_DRMS,INTL_ACCO,INTL_SDNDD,INTL_EBLACK9,INTL_GR_high4",[],['IHM6'],[],[],[],['INTL_SDNDD'],INTL_GR_high4,IHM10, , ,INTL_SDNDD
4190725563791692,HC200802201459216478,164531.21,31312.83,19.03,"INTL_METADND,INTL_ALL,IH5STAR,IHM10,INTL_HIGHINTL_DRMS,INTL_ORC,INTL_HPA5,INTL_TRIP5,INTL_TVG5,INTL_EBLACK12,INTL_LOWC,INTL_DND,INTL_BDND,INTL_SDND8,INTL_EBLACK4,INTL_GR_high4,INTL_APPONLY8,INTL_INDIAIP8",[],['IHM17'],['INTL_DND'],[],[],['INTL_SDND8'],INTL_GR_high4,IHM10,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
4190725563791699,HC200802201459216478,59587.55,11183.54,18.77,"INTL_METADND,INTL_ALL,IH5STAR,IHM9,INTL_HPA2,INTL_TVG2,INTL_TRIP2,INTL_DRMS,INTL_EBLACK4,INTL_DND,INTL_BDND,INTL_SDND8,INTL_GR_high4,INTL_APPONLY8,INTL_INDIAIP8",[],['IHM7'],['INTL_DND'],[],[],['INTL_SDND8'],INTL_GR_high4,IHM9,INTL_APPONLY8,INTL_INDIAIP8,INTL_SDND8
